307951350480769024,"('enfield, london', 'united kingdom')",london/bristol,"[51.63815496, -0.10277747]",london,,itis_eman,the mood were you mind just wants to do coursework for a odd reason ....
307951349327343616,"('sandwell, sandwell', 'united kingdom')",23rd march,"[52.53284186, -1.99768077]",casablanca,,limpniall,i don't have makeup on here and im gonna start cutting down on make up. how bad do i honestly look pls?? http://t.co/n1um75tcek
307951353261604866,"('the harp, milwaukee', 'united states')","milwaukee, wi","[43.045502, -87.91290728]",central time (us & canada),,kerney999,"i'm at @theharpmke (milwaukee, wi) http://t.co/zydn0d09pf"
307951353370669056,"('woking, surrey', 'united kingdom')",planet earth,,london,,littlelost_soul,@dawnthebesom usually ;)
307951353815240704,"('north carolina, us', 'united states')",,"[35.56173198, -77.41462036]",central time (us & canada),,asyasalim,last night was for the ratchets
307951353962041344,"('burlington, vt', 'united states')",everywhere in the 802.,"[44.47627473, -73.21251961]",eastern time (us & canada),"['btv', 'mardigras']",thisisvt,#btv #mardigras revelers! @ scuffer steak and ale house http://t.co/yl3cd77qaf
307951353597145088,"('vernon, nj', 'united states')",973,"[41.1656888, -74.4804009]",none,,da_real_burk3,@lt_arroyo same but it be like aint nobody got time for that
307951354331156480,"('torbay, torbay', 'united kingdom')","torquay, devon / bristol ","[50.4817319, -3.5425387]",london,,jesslmas,@imdannylawrence one of the best films ever!
307951354180153344,"('colchester, essex', 'united kingdom')",,"[51.88412198, 0.92262475]",none,,bencosgrove1,@sjs_1976 @simonb63 walk straight from town to the club! get dad to drop my clubs over! hahaha!
307951354964496384,"('newburgh, ny', 'united states')",,"[41.5005578, -74.0171397]",none,,quettascosta20,thanking god..  i'm free n here to c the shit im seeing now
307951355316801536,"('chicago, il', 'united states')",aurora,"[41.8783989, -87.6391511]",pacific time (us & canada),,u_cant_c_me13,to crack a beer on the train or not...? hmm.
307951355316817920,"('virginia, us', 'united states')",matoaca,"[37.28073686, -77.454772]",quito,,chesssnuttt,"i hate you.
i hate your smile
i still wanna punch you in the throat every once in a while"
307951357208449025,"('wirral, wirral', 'united kingdom')",,"[53.37675622, -3.0710279]",none,,joereynolds100,just seen @tonyred78 on @boxnationtv
307951357099393025,"('rapid city, sd', 'united states')",,"[44.08153808, -103.25360418]",central time (us & canada),,kittenmfmittens,i think i literally just dislocated my jaw from my qdoba burrito.
307951355321016320,"('southwest marin, ca', 'united states')",san francisco/silicon valley,"[37.89836745, -122.57007526]",pacific time (us & canada),,rodbauer,"i'm at tourist club (mill valley, ca) w/ 3 others [pic]: http://t.co/mgo8wzzeui"
307951357401395200,"('uniondale, ny', 'united states')","uniondale, ny, usa","[40.70820473, -73.59638148]",eastern time (us & canada),,soumyajeetghosh,@ctowerscbs i got reproposed faried+lowry for noah+rose. should i?
307951357334286339,"('swindon, swindon', 'united kingdom')",,"[51.59881102, -1.81044674]",none,"['mccoys', 'wotsits', 'frazzles']",pinchhitter6,@garylineker why do you always have swansea last most weeks? im not eating walkers until they are first! #mccoys #wotsits #frazzles
307951357887918080,"('university, fl', 'united states')","miramar, fl , united states","[28.05683257, -82.43447542]",eastern time (us & canada),,ericchez,"i'm at university mall (tampa, fl) w/ 4 others http://t.co/zxrbjszyya"
307951357904691200,"('daphne, al', 'united states')","daphne, alabama","[30.59411734, -87.90064462]",mountain time (us & canada),,richeyirvin,i have to go home now. i'm grounded
307951357854351360,"('delhi, oh', 'united states')","cincinnati, ohio ","[39.1119592, -84.6206711]",none,['hatethat'],jeanaylynn,don't text me back hours later?  like no. #hatethat
307951358101835776,"('selby, north yorkshire', 'united kingdom')",eggborough,,london,,dangreenacres,"@_whoviangirl - oh good, i was hoping it was related but you can never be sure! :)"
307951358315745282,"('kansas, us', 'united states')",somewhere in the the milky way,"[39.3181466, -96.35377471]",central time (us & canada),,icitationneeded,"""can we get some iced tea to drink at the beginning? i like iced tea."" @toaster1313"
307951358722600960,"('east lothian, east lothian', 'united kingdom')",edinburgh,"[55.93966814, -2.90578257]",none,,supr33m0wiz4rd,can't believe i'm having the conversion in how someone is trying to tell me that man city invented the poznan before celtic did the huddle??
307951361394348032,"('texas, us', 'united states')",,"[29.4349663, -98.7084048]",none,['ipromise'],maryahlloyd,@thesavannahhaas mine will look like that. #ipromise
307951361469865984,"('georgia, us', 'united states')",,,atlantic time (canada),,im_2cute4this,@musicly_devoted o wow
307951361629249537,"('eden, cumbria', 'united kingdom')",king's lynn,"[54.6156148, -2.5191903]",london,,nicjj,@teenadavis watch it on itv+1
307951361687973888,"('phoenix, az', 'united states')",,"[33.43131549, -112.08782602]",arizona,,infiniteteasse,lol you didn't have to respond cx
307951361708933120,"('los angeles, ca', 'united states')",,"[34.2258633, -118.4733911]",none,,selinaperez1994,having a picnic for simon at the cemetery. all friends or anybody who knew my cousin are more than welcome to go (:
307951362417782784,"('hazardville, ct', 'united states')",,"[41.99178519, -72.53597037]",none,,antdeniman,@ericksonj15 i'd sell them to for like 100 you can buy them on ebay for like 150
307951362853982208,"('huntington beach, ca', 'united states')","huntington beach, ca","[33.74637441, -118.02291236]",pacific time (us & canada),,dillonchang,@emmacklepfer well i'm here now
307951363109842944,"('offaly, offaly', 'ireland')",roscrea co. tipperary,"[52.94763828, -7.91689438]",none,['blackandwhitearmy'],ccroscrea,for anybody not able to make the match tomorrow it is live on setanta ireland at 3 #blackandwhitearmy
307951363361501184,"('gaffney, sc', 'united states')","west end. gaffney s,c.","[35.0649336, -81.6436264]",none,,kidkashcmk,god sent me an angel
307951365659979776,"('ballymoney, ballymoney', 'united kingdom')","rasharkin, antrim, ireland","[54.95359612, -6.48003843]",none,,katerinawalls,@laurendoherty9 nah ur not my type...
307951365953572864,"('rockland, ma', 'united states')",abington ,"[42.13621253, -70.93522721]",eastern time (us & canada),,lsimms33,shoutout to @cawleymaggie for her 5th foul today lol watch out there's a wall there
307951366414946304,"('swansea, swansea', 'united kingdom')",,"[51.66926898, -4.03711259]",amsterdam,,elliecoates123,i hate going to bed when it's boiling hot
307951366888894465,"('havering, london', 'united kingdom')",,"[51.51958642, 0.20361579]",none,,lelibaj1,@plunkmaster you know the kids love playing with them so if i get a league one which is the one u want to win or the only one u can win lol
307951367182483457,"('hollister, ca', 'united states')",,"[36.83248502, -121.39680294]",none,,sofiaschnek,@scubbasteve420 i drank all my alcohol last night
307951367086018560,"('texarkana, ar', 'united states')",arkansas,"[33.48307703, -94.02226847]",central time (us & canada),,averybrandt,the holocaust just got more shocking http://t.co/w2ym55ayv8 never ever forget.
307951367266398208,"('fawn, pa', 'united states')","baltimore, md","[39.74114131, -76.43906065]",eastern time (us & canada),,brandeeshiff,@kaykaybalogs @bonshiff @samanthabaloga oh it was!!! the dj loved us....obviously.
307951367245410304,"('manhattan, ny', 'united states')",gone internettin',"[40.73960342, -73.99224561]",eastern time (us & canada),,thx4showingup,bacon. (at @mry's) http://t.co/ypno1gqnw9
307951369774567425,"('division no. 6, saskatchewan', 'canada')",,"[50.51864823, -103.86141387]",central time (us & canada),,marshmallowtwin,"@rachealrayhaha oh. you're orange. i kept seeing retweets from some ""orange"" person i'm like ""who the heck is this?!"""
307951369950724096,"('whitehall, oh', 'united states')",614,"[39.95746415, -82.89189633]",quito,,taff_escobar,naw i don't fuck around stay on my j o. taff been about that dough since i was a day old
307951369745219585,"('austin, tx', 'united states')","austin, tx",,central time (us & canada),,amcclosky,@riverautx no facebook account required and a pretty nice web interface.
307951370571481089,"('north little rock, ar', 'united states')",,"[34.79766036, -92.25740838]",none,,terayaantienne,"tryna tell me with a bitch "" anything goes """
307951370600861699,"('neills creek, nc', 'united states')",lillington nc,"[35.41319408, -78.77127296]",arizona,,fukken_luna,@xoxo_joceline @obey_luniita @obey_luniita yall just hatinq on muh sexy man^_&lt;
307951370797993984,"('cheshire west and chester, cheshire west and chester', 'united kingdom')",chester,"[53.19064169, -2.88617692]",none,,iamjonnybailey,@beckymeggison oh hey new follower. how was last night?
307951370957373440,"('minneapolis, mn', 'united states')",,"[44.98618127, -93.29166176]",central time (us & canada),,nasbor_,@sj15_era young nigga getting head while the engine running!
307951371271950336,"('brownwood, tx', 'united states')","abilene, tx ","[31.73095949, -98.98203135]",none,,prpbutterfly,"i'm at walmart super center (brownwood, tx) http://t.co/q1krwnjzin"
307951371389378562,"('delaware, us', 'united states')",nj,"[39.730101, -75.03412167]",quito,,alyciametzger,@leondreux yeah! the one near walmart iss
307951371779461120,"('serbia', 'serbia')",belgrade,"[44.84485031, 20.41221359]",greenland,,stefanel_a,"i'm at hedonist kafe bar (beograd - zemun, srbija) http://t.co/igssgj6izo"
307951374421852160,"('', '')",,"[13.12145147, 5.19780761]",none,,hdogo18,khady dnt. spent ur tym wif a guy dat is nt representable k
307951374749011968,"('manhattan, ny', 'united states')",brooklyn ny,,central time (us & canada),,paula2christine,immmm soooo sleeeppyyyy ! :/ today has been veryyyyy dull.  im in a blahhhh mood -_-  i wanna go h o m e
307951374048559105,"('salford, salford', 'united kingdom')",,"[53.50664494, -2.35805998]",amsterdam,,theyulbutt,in the theatre watching to kill a mocking bird lol so educated http://t.co/d2olvgszmj
307951375394947076,"('camden, nj', 'united states')",camden,"[39.92753175, -75.10529428]",none,['thehigh'],quonquizzy,what's that school we represent? #thehigh!!!!
307951375394947074,"('georgia, us', 'united states')","cumming, ga","[34.18791798, -84.14543343]",eastern time (us & canada),,stina_sophia,@k_thakidd i can do that! you gonna pay me?
307951376040857600,"('nanterre, hauts-de-seine', 'france')",,"[48.88023403, 2.20551796]",athens,,ornellaspn,@iboustifler ah ouais tfou !
307951378192539648,"('berwyn, il', 'united states')",,"[41.8279016, -87.780144]",none,,valeriaa1215,today is a perfect day to go ice skating &lt;3 :o
307951378146418688,"('ontario, ca', 'united states')","california, ontario","[34.05438754, -117.66010823]",pacific time (us & canada),,iammareeoh,@ohhsusanaa aha it was better back in the days
307951378268033024,"('st. louis, mo', 'united states')",st.louis,"[38.63260882, -90.29710211]",none,,clazzygurl,i'm not bout to play this cab driver got his fone taped to the damn stirring wheel
307951376145715200,"('franklin, ma', 'united states')",,"[42.08584271, -71.36896347]",eastern time (us & canada),,ryan_pcasey,"reasons i clean out my car: 10% i like having a clean car, 90% i'm avoiding doing something else."
307951378423242752,"('madison, wi', 'united states')",somewhere in wiscansin ,"[43.14167335, -89.35993164]",pacific time (us & canada),,singerboyjetz,im so used to ballin
307951378486161409,"('orange, ca', 'united states')","orange county, california","[33.82117, -117.82890384]",none,"['sparta', 'pregamingit']",apalmeri1221,lifetime movies before the big game. #sparta #pregamingit
307951378624552961,"('chicago, il', 'united states')","chicago, il","[41.8695031, -87.65628988]",central time (us & canada),,jbones3000,"i'm at the coffee alley (chicago, il) w/ 2 others http://t.co/8gkgticv59"
307951378716819456,"('mill plain, wa', 'united states')",the realm of bitches ,"[45.6479025, -122.50410025]",arizona,,vaeoutthewater,i lowkey slap the beibs
307951378691682304,"('chula vista, ca', 'united states')","san diego , ca ","[32.6321553, -117.0816262]",pacific time (us & canada),,snooowaye,"""@miguelkushh: @snooowaye lol snow don't fall for it"" lol"
307951378888806400,"('chamblee, ga', 'united states')","atlanta, ga","[33.89296638, -84.28778504]",atlantic time (canada),,donnyalviter,where that nigga juancho -.- .
307951379266273280,"('california, us', 'united states')","antelope, ca.","[38.7144904, -121.3406757]",none,['peoplewho'],sohal_harmeet23,"i hate #peoplewho ...who am i kidding, i hate everyone."
307951379350163457,"('bayonne, nj', 'united states')",dirrrty jerzz ;),"[40.65528605, -74.12961451]",quito,"['stayingsingle', 'youpeoplearecrazy']",s0d0peee,you tell me you love me and don't want to see me with anyone else.. but where you at? #stayingsingle #youpeoplearecrazy
307951379484381184,"('ferguson, mo', 'united states')",stl,"[38.7688999, -90.2889019]",central time (us & canada),,jatanga,"""@lijahcana: i be waking up early as fuck now - my girl rubbing off on me."" =) is that a good thing.?"
307951379777998848,"('islington, london', 'united kingdom')","london, england, earth",,london,,hela_laufeyson,@craighemmers *runs around behind you*
307951382340722688,"('west allis, wi', 'united states')",mke via uk,"[43.00863268, -88.04050165]",central time (us & canada),,djfortune,"i got my first ever strike!! (i hate bowling, that might change now)"
307951382604959744,"('lower makefield, pa', 'united states')",yardley pa,"[40.19657784, -74.86427089]",quito,['arnoldclassic'],ryancontento,wish i was in ohio again this year #arnoldclassic
307951382697242624,"('cheshire west and chester, cheshire west and chester', 'united kingdom')",chester,"[53.17975, -2.91687]",london,['bigkid'],ljones1986,just been to get a new toy for oliver! i can't wait to play with it! #bigkid
307951382873403392,"('dallas, tx', 'united states')",oakcliff tx,"[32.75284421, -96.8392677]",none,"['girlsgonewildd', 'teamfuckemup', 'jbe', 'fyh', 'uglymob', 'crewshyt']",nba_bound75,guess we not chillin today we all in #girlsgonewildd!!! #teamfuckemup #jbe #fyh #uglymob #crewshyt we deep like mexicans
307951383351549954,"('boston, ma', 'united states')","boston, ma","[42.35209528, -71.07292372]",eastern time (us & canada),,theberks,"wedding bands... check. (@ shreve, crump &amp; low) http://t.co/rtnsyuctc3"
307951383296999426,"('jersey city, nj', 'united states')",,"[40.7330668, -74.05972302]",none,,jgcordova261,$4 for a dime &amp; 8$ for a dub. why can't weed cost like that over here in the states.
307951383661916160,"('folsom, ca', 'united states')","sacramento, ca","[38.6656247, -121.1377875]",arizona,,michaelk94_,nobody's perfect. but you're perfect for me
307951383619981312,"('fort dodge, ia', 'united states')",international ,"[42.48643293, -94.2032813]",mountain time (us & canada),,pacstar_e,why them gary niggas so reckless doe hahaha...shit got me rolling
307951383871643650,"('gresham, or', 'united states')",figi,"[45.50868496, -122.42924835]",pacific time (us & canada),['ifonly'],natalia_ilrb,"i wish i was a dog or cat, i wouldn't have to go to school and i could sleep all day. #ifonly"
307951383770959872,"('hartlepool, hartlepool', 'united kingdom')",hartlepool,,london,,emmajcrowe,realising you have a lot more money than you thought you did is legitimately the best feeling ever
307951384236539905,"('new york, us', 'united states')","troy, ny","[44.68691458, -73.49059867]",central time (us & canada),,kareee,"of course we run into them, i have the worst luck"
307951384345604098,"('kankakee, il', 'united states')",deep sea diving in #oomf,"[41.115596, -87.84994052]",central time (us & canada),,vaughn_assafool,@charlieehall28  wyo
307951384307851265,"('new york, us', 'united states')","canandaigua, ny","[42.8753752, -77.3251833]",atlantic time (canada),['shitemilysays'],zereksmith,i feel like i have a baby in my stomach but my baby is powerade #shitemilysays
307951384618225664,"('round rock, tx', 'united states')","austin, tx","[30.52716502, -97.63071299]",central time (us & canada),['carshow'],mzjunezworld,my fave #carshow @ the dell diamond http://t.co/deamach8ib
307951386665025536,"('lima, ny', 'united states')",,"[42.9112775, -77.6182151]",quito,,dereklevendusky,"@mikekimtv @evanthorpe @jeffreyparshall oh, and no more racist jokes after watching you blow up @peterjdonato. i'm scared of you now."
307951386518253570,"('pauma valley, ca', 'united states')",,"[33.3191452, -117.1554822]",arizona,,emilia_amoreno,that's pig latin itchbe
307951387004768256,"('elkhart, in', 'united states')",,"[41.69263923, -85.98948766]",pacific time (us & canada),,yelah_muabsun,it was goood to keep me guessin cause you know i hate attention
307951385918443521,"('preston, lancashire', 'united kingdom')",west sussex,"[53.77361482, -2.71042694]",london,"['beers', 'bath', 'chilled']",jashman93,doesn't get much better than this  #beers #bath #chilled http://t.co/ezvuaypdlu
307951387059314689,"('queens, ny', 'united states')","queens, ny","[40.734516, -73.773995]",central time (us & canada),"['fitness', 'running', 'workout']",jayresc,"5 mile in the cold is no joke. #fitness #running #workout @ fresh meadows, ny http://t.co/wq5hjyq1wd"
307951387432599553,"('newport news, va', 'united states')",virginia beach,"[37.14549393, -76.57227469]",eastern time (us & canada),,biglilaaron,@nicdoma @asyellow i'm not gonna wager against you bc your bad luck will rub off on me.
307951387310968832,"('paradise, nv', 'united states')","keller, tx","[36.11249811, -115.17571357]",central time (us & canada),,jacobpwhitaker,chinese new year at the bellagio. @ bellagio hotel &amp; casino http://t.co/f1a1myyiv6
307951387529080832,"('dearborn heights, mi', 'united states')",dearborn heights,"[42.2697616, -83.2395216]",none,,akristeen69,not putting this all over twitter.
307951387537448961,"('irving, tx', 'united states')",tejas motherfuckkkas,"[32.91989692, -97.00198102]",hawaii,,batmandaah,@xjrokx but uh don't tell him i told you....uhh just like accidentally confuse it for your...shoe and take it
307951386983800832,"('california, us', 'united states')",pnw,"[38.73229167, -121.34493056]",none,,geoff209,then back up to seattle for suppy with @clarkxfrey maybe see that stud @chadderxcheese there
307951387872989184,"('bandar kuala lumpur, kuala lumpur', 'malaysia')",malaysia,,kuala lumpur,,adamalfee,2 more days for naruto shippuden - ultimate ninja storm 3!! awesome-weiii!! http://t.co/wechznkuhu
307951388011405313,"('brockton, ma', 'united states')"," brockton, ma.",,eastern time (us & canada),,jj73cuda,great two on one!!!!!!!
307951388279836673,"('san diego, ca', 'united states')",san francisco,"[32.90424759, -117.24494258]",pacific time (us & canada),,tinatrant,post-hike reward/dad's bday lunch :) @ the grill at torrey pines http://t.co/fe3pntx3mc
307951388481163264,"('rosemont, ca', 'united states')","sacramento, ca","[38.53905772, -121.35816745]",arizona,,mrchief916,@findthemhot22 @toddweberguitar difference is balmer hansen will stick around and get exspansion.  they didn't expect a fight like this
307951390687387649,"('conway, sc', 'united states')","mo, new jersey","[33.80175652, -79.00829946]",eastern time (us & canada),,kelseastevens,"""there was a camel out here earlier""....oh tyler @bobbycruz56"
307951390792228865,"('garfield, nj', 'united states')",nuff' said. ,"[40.877761, -74.0959]",none,,tayloorjeann,"ihy, you lazy piece of shit."
307951390859345920,"('trenton, mi', 'united states')",michigan,"[42.1303265, -83.204638]",central time (us & canada),,juliawilliamsxo,@kristinoshinsky we need to go to zorbas too!
307951391203278850,"('seattle, wa', 'united states')","seattle, wa","[47.65284369, -122.34508396]",pacific time (us & canada),,stevenwex,"finally got out of bed. big progress today, guys."
307951391710781440,"('san marcos, ca', 'united states')",,"[33.1337639, -117.2062018]",none,"['subway', 'eatfresh']",jessandrade147,watch me finish this entire foot long #subway #eatfresh
307951391769501697,"('kane, ia', 'united states')",iowa,"[41.25039518, -95.90200245]",central time (us & canada),,kelseyybrianna,my mom is the worst driver ive ever met
307951392046338048,"('manhattan, ny', 'united states')",the city,,eastern time (us & canada),,ues_bella,@redteknique if i drank scotch i would definitely try that.
307951392079900672,"(""lee's summit, mo"", 'united states')",out blazin',"[38.92628758, -94.34929367]",quito,,abuurb,no words can describe the amount of hate i have for jenele. be a fucking mother.
307951391970844672,"('santa ana, ca', 'united states')",santa ana (:,"[33.76575458, -117.86891039]",central time (us & canada),,sammysantoyo18,@karinac2353 it makes me mad why couldn't she just keep me
307951392214093824,"('des moines, ia', 'united states')",united states,"[41.62364602, -93.67217481]",central time (us & canada),['amazing'],lac0025,lunch at saints and watching the game. can't get any better than that for a beautiful saturday. #amazing
307951392537055232,"('nuneaton and bedworth, warwickshire', 'united kingdom')",,"[52.53406537, -1.43866462]",casablanca,['dancingpony'],soffia19,love the new 3 advert #dancingpony
307951392822263809,"('', '')",in my appartment lol,"[5.5700269, -0.2186781]",london,,lugu_darlyn,"""oh cha how we for do am @they_kalme_stan: @lugu_darlyn eeeeeeiii adowarim den trotro...smh"""
307951395137519616,"('nampa, id', 'united states')","nampa, idaho",,mountain time (us & canada),,carlnorman,@thereal_jpl thanks for the rt!
307951394793598976,"('bethesda, md', 'united states')","bethesda, maryland","[38.99211883, -77.09688875]",eastern time (us & canada),,wrinkledsilk,there's a lot of hairspray in my hair. keep me away from an open flame http://t.co/l6wbenplyx
307951395875741696,"('muskegon, mi', 'united states')",231 muskegon mi,"[43.22789669, -86.21375084]",none,,kennyboi231,"i swear she is a hypocrite. i get bitched at for ""assuming"" things but she can?"
307951396081262592,"('el paso, tx', 'united states')",in your heart or on your mind~,"[31.7888389, -106.4273563]",mountain time (us & canada),,giovanna721,boo @aprila756 for protecting your account i tried to retweet you &gt;.&lt;
307951396098019328,"('warner robins, ga', 'united states')",wartown. ,"[32.6450693, -83.64606997]",atlantic time (canada),,hannahgenesis_,@skatephantom with what kennnnu
307951396358078464,"('new york, us', 'united states')",saratoga springs,"[42.76494289, -73.76055856]",none,,rfrasier93,"i'll be your next boyfriend taylor swift , i got you"
307951396551016448,"('kempton park, gauteng', 'south africa')",south africa,"[-26.10387, 28.22561]",none,,nkosinathir,@booty_young ok we'll talk
307951396718800896,"('norfolk, ma', 'united states')","boston, ma","[42.09299403, -71.31769571]",none,,kevinpwinter,that lil ball of hate!!!!!!   eff yeah!
307951396739747841,"('ortonville, mi', 'united states')",ortonville/allendale,"[42.84644387, -83.44849085]",quito,,_christinajulia,@kristsarniak @ambercullison @mck_j i was just out that way at target!
308740315169316864,"('central pasco, fl', 'united states')",,"[28.20982303, -82.37258596]",none,,mdriosss,"it doesn't matter who hurt you, or who broke you down, what matters is who made you smile again."
308740315232219136,"('rancho cordova, ca', 'united states')",rosemont,"[38.54585171, -121.2749691]",hawaii,,jakkidesantis,@bcgwmf it's fade on side for tht lil niggg
308740315450331136,"('turlock, ca', 'united states')",turlock,"[37.51371821, -120.84873535]",pacific time (us & canada),,running_kaleb,@lucidemma wow you would. i got ice cream instead!
308740315748106240,"('uhrichsville, oh', 'united states')",garrettsville,"[40.39125543, -81.34625453]",central time (us & canada),,stephj2518,"i can't find the place your heart is hiding, and i'm no quitter but i'm tired of fighting"
308740315945254912,"('nashville, tn', 'united states')",,"[36.19491718, -86.73543011]",eastern time (us & canada),,_soccer_bby14,@ayooankely yeah on monday &amp;&amp; away game.
308740316100444160,"('new madrid, mo', 'united states')",new madrid ,"[36.5899578, -89.5241634]",eastern time (us & canada),,tunechi_a1,@megcraft2 rite. but wyd
308740316117204993,"('waimalu, hi', 'united states')",,"[21.38767417, -157.93991183]",hawaii,,daaamnmaddien,i need to get lighter before prom comes around
308740316301783041,"('berlin, berlin', 'deutschland')",berlin-tempelhof,"[52.3967906, 13.4037575]",berlin,,raf2attac,the minimum wage harms the most vulnerable - http://t.co/carq4wblzy
308740316679254018,"('', '')","csjdm, bulacan","[14.7933581, 121.0631373]",hawaii,,yvonnepalaganas,hi @tweetnirizal have you tried @greensnberries?this healthy juice drink will give you the energy you need to combat pollution and pagod! :d
308740318432481280,"('new york, ny', 'united states')","brooklyn, ny","[40.6836247, -73.9076269]",central time (us & canada),,bkbanging,@natalietarchick ya exactly i'm not a lil pussy and you enjoy my phone calls
308740318625406977,"('pine hills, fl', 'united states')",orlando/ baghdad,"[28.57835921, -81.45146206]",central time (us & canada),,bfpgetemj,my son son getting a latenight piff up @ barber kings &amp; beauty queens http://t.co/f5rwzisgvk
308740318549929984,"('pesanggrahan, jakarta selatan', 'indonesia')","jakarta, indonesia","[-6.23222, 106.76291]",none,['aquarius'],fati_bun,"""@ratuweetha : an #aquarius needs a certain amount of detachment from others to stay in touch with their own sanity."""
308740318650568704,"('coventry, coventry', 'united kingdom')",coventry & northampton,"[52.39314871, -1.49342674]",london,,jessharvey1991,mayday down now on to broadchurch. i'm like a 40 year old woman.
308740317987872768,"('columbus, oh', 'united states')",,,eastern time (us & canada),,gamer_4768,@ayowhitneey_ dang ! whitney say's no to them thirst niggas ! (;
308740318822559744,"('laguna hills, ca', 'united states')",la and oc,"[33.62720153, -117.74195872]",pacific time (us & canada),,young_maymay,@abbywaxenberg @daggy1 rates rose 110% from 2005-2007 rates have been rising regardless or there wouldn't have been a need for reform
308740318898057216,"('delaware, us', 'united states')","felton, delaware","[39.01420186, -75.63307012]",none,,builtsteeletuff,and i float above a shallow bay. lift me up until the ground gives way.
308740318931607552,"('loma linda, ca', 'united states')",,"[34.04936817, -117.24395067]",none,,ayeee_sanch,i missed these ratchets :)#boba#milktea mysallywally @ boba tea house http://t.co/q9jbhb363p
308740319086796801,"('long branch, nj', 'united states')",,"[40.30941352, -73.98528208]",atlantic time (canada),,2much_swag,@beautyaddicted_ oops my fault lol
308740319258759169,"('huntington beach, ca', 'united states')",brazil,,greenland,,todateame3,@drewchadwicke3 drew's fine like the red wine stuck to my lips maybe he can help get his follow with a kiss
308740319439101952,"('luton, luton', 'united kingdom')",luton,"[51.90648034, -0.41096932]",casablanca,,xbethanydaniels,it will be out the window soon if i'm not asleep
308740319661420546,"('round rock, tx', 'united states')","austin, tx","[30.5394171, -97.66307232]",eastern time (us & canada),,homesatxsale,congrats to @spbwy and @chapyg on the purchase of their new home in teravista. here's to many happy memories!
308740319812395009,"('fort worth, tx', 'united states')",,"[32.78979268, -97.36676644]",none,,angelicaibarr16,@dat_wizard  miss you at work bro lol its no the same without you and @09palosr
308740320080850944,"('hartford, ct', 'united states')",,"[41.7342678, -72.68876118]",none,,sasha_nakeyute,how to make money quick?
308740320135352321,"('durham, nc', 'united states')",everywhere your girl is,"[35.9757776, -78.8976965]",quito,,_grindation,turn down for what
308740322819710976,"('columbus, oh', 'united states')",o-h-i-o buckeye state via nj,"[39.93175996, -83.1271787]",none,,_red31,red's got that meat!
308740323239137280,"('cleveland, oh', 'united states')",notre dame college,"[41.49510949, -81.63855848]",pacific time (us & canada),,ishef,lol oh you favorited it and everything!!
308740323750862848,"('houston, tx', 'united states')",cloud 9,"[29.75358305, -95.34976827]",hawaii,,hellokittyylova,here in downtown (:
308740323696328704,"('mountain view, ca', 'united states')","las vegas, nv, usa","[37.4215444, -122.08872875]",pacific time (us & canada),,dendro,no a380 at sfo this afternoon :(
308740324036063232,"('vail, co', 'united states')",,"[39.64419438, -106.38888887]",none,,boosecasey,if you only listen to the vocals on thanks for memories by fall out boy your heart will melt.
308740323838935040,"('york, ontario', 'canada')","toronto, ontario","[43.7828687, -79.62761879]",eastern time (us & canada),"['hurdleovercome', 'operationnewoldbody']",vito13,it's back to being a habit! #hurdleovercome #operationnewoldbody (@ goodlife fitness) http://t.co/rbouwe9pdj
308740325009141760,"('anaheim, ca', 'united states')",california ,"[33.83477487, -117.94954045]",pacific time (us & canada),,yaarieee,my lrt it's the truth
308740326695260161,"('hulu kinta, kinta', 'malaysia')","tawau, sabah",,kuala lumpur,,mrericlly,early morning start again meh.... = =
308740326401642497,"('', '')","progreso, yucatan ","[0.0, 0.0]",mountain time (us & canada),['confesioneseverywhere'],adriasuarez,#confesioneseverywhere !! jajaja http://t.co/kchwklgas0
308740327555076096,"('beverly hills juice, los angeles', 'united states')","los angeles/reading, england","[34.0759865, -118.37289384]",pacific time (us & canada),,paulinethelimey,yum (@ beverly hills juice club) http://t.co/mykweyqjkp
308740327697678337,"('danville, il', 'united states')",danville,"[40.14482676, -87.60090737]",mountain time (us & canada),,__xxxxxxxxxxxx,@stephyogameup in your aviiii there's 2 of you.
308740327622180864,"('perry, in', 'united states')","indianapolis,indiana ","[39.65562189, -86.18291642]",none,,krissy_luvsyou,@songsofkidrauhl yep and i'm glad justin sees us as fam(ily) too &lt;3 :)
308740328154873856,"('new york, ny', 'united states')",cool side of hell with reyanna,"[40.69558931, -73.98838328]",eastern time (us & canada),,becoolhowubcool,so what's the difference between a single girl that has sex with 20 men and a female who been in 20 relationships and had sex with all 20?
308740328234561536,"('dallas, tx', 'united states')",my dreams~,"[32.7367022, -96.6504212]",central time (us & canada),,squishyyoucunt,one huge mistake you can make is having someone feel like they have to compete for your attention.
308740327508959232,"('marcon, venice', 'italy')",paris,"[45.5496595, 12.3000573]",none,,thekoobs,don't come to my backyard ok:-):-):-):-):-) http://t.co/dpwqyu5nfu
308740328452681729,"('', '')",,"[18.2950063, 42.7576532]",hawaii,,mismoon14,"""@prince5100: @@hanialimoqbel http://t.co/tqbilgh8ub"""
308740328393953281,"('scottsbluff, ne', 'united states')",nebraska,"[41.8620192, -103.662027]",none,['weirdos'],melyndadoremus,my neices are crazy goofy #weirdos
308740328565907457,"('chicopee, ma', 'united states')",bikini bottommmm ,"[42.17363834, -72.61547661]",hawaii,['loner'],pornandbreezy,"wow , steven is suspended &amp; i have to eat breakfast alone again -.- #loner"
